audioLanguageSlug,coreLanguageId,poolKey,themeUnique,sharedWithStart,additionalBeyondStart,unionWithStart
pulangiyen,154060,meaning-and-purpose,18,18,0,35
pulangiyen,154060,hope-and-perseverance,16,16,0,35
pulangiyen,154060,love-and-belonging,12,12,0,35
pulangiyen,154060,forgiveness-and-new-beginnings,7,7,0,35
pulangiyen,154060,exploring-jesus,21,21,0,35
punan-tubu,144252,meaning-and-purpose,18,18,0,35
punan-tubu,144252,hope-and-perseverance,16,16,0,35
punan-tubu,144252,love-and-belonging,12,12,0,35
punan-tubu,144252,forgiveness-and-new-beginnings,7,7,0,35
punan-tubu,144252,exploring-jesus,21,21,0,35
punjabi,46771,meaning-and-purpose,28,28,0,81
punjabi,46771,hope-and-perseverance,33,33,0,81
punjabi,46771,love-and-belonging,29,28,1,82
punjabi,46771,forgiveness-and-new-beginnings,15,14,1,82
punjabi,46771,exploring-jesus,54,54,0,81
purepecha,8075,meaning-and-purpose,20,20,0,44
purepecha,8075,hope-and-perseverance,17,17,0,44
purepecha,8075,love-and-belonging,15,15,0,44
purepecha,8075,forgiveness-and-new-beginnings,10,10,0,44
purepecha,8075,exploring-jesus,29,29,0,44
pyam,178026,meaning-and-purpose,18,18,0,35
pyam,178026,hope-and-perseverance,16,16,0,35
pyam,178026,love-and-belonging,12,12,0,35
pyam,178026,forgiveness-and-new-beginnings,7,7,0,35
pyam,178026,exploring-jesus,21,21,0,35
qanjobal,141355,meaning-and-purpose,18,18,0,35
qanjobal,141355,hope-and-perseverance,16,16,0,35
qanjobal,141355,love-and-belonging,12,12,0,35
qanjobal,141355,forgiveness-and-new-beginnings,7,7,0,35
qanjobal,141355,exploring-jesus,21,21,0,35
qashqai,184529,meaning-and-purpose,18,18,0,35
qashqai,184529,hope-and-perseverance,16,16,0,35
qashqai,184529,love-and-belonging,12,12,0,35
qashqai,184529,forgiveness-and-new-beginnings,7,7,0,35
qashqai,184529,exploring-jesus,21,21,0,35
qena,156595,meaning-and-purpose,18,18,0,35
qena,156595,hope-and-perseverance,16,16,0,35
qena,156595,love-and-belonging,12,12,0,35
qena,156595,forgiveness-and-new-beginnings,7,7,0,35
qena,156595,exploring-jesus,21,21,0,35
qiang-southern,27157,meaning-and-purpose,18,18,0,35
qiang-southern,27157,hope-and-perseverance,16,16,0,35
qiang-southern,27157,love-and-belonging,12,12,0,35
qiang-southern,27157,forgiveness-and-new-beginnings,7,7,0,35
qiang-southern,27157,exploring-jesus,21,21,0,35
quechua-ambo-pasco,144393,meaning-and-purpose,18,18,0,35
quechua-ambo-pasco,144393,hope-and-perseverance,16,16,0,35
quechua-ambo-pasco,144393,love-and-belonging,12,12,0,35
quechua-ambo-pasco,144393,forgiveness-and-new-beginnings,7,7,0,35
quechua-ambo-pasco,144393,exploring-jesus,21,21,0,35
quechua-ancash-conchucos-northern,12449,meaning-and-purpose,18,18,0,35
quechua-ancash-conchucos-northern,12449,hope-and-perseverance,16,16,0,35
quechua-ancash-conchucos-northern,12449,love-and-belonging,12,12,0,35
quechua-ancash-conchucos-northern,12449,forgiveness-and-new-beginnings,7,7,0,35
quechua-ancash-conchucos-northern,12449,exploring-jesus,21,21,0,35
quechua-ancash-conchucos-southern,12445,meaning-and-purpose,18,18,0,35
quechua-ancash-conchucos-southern,12445,hope-and-perseverance,16,16,0,35
quechua-ancash-conchucos-southern,12445,love-and-belonging,12,12,0,35
quechua-ancash-conchucos-southern,12445,forgiveness-and-new-beginnings,7,7,0,35
quechua-ancash-conchucos-southern,12445,exploring-jesus,21,21,0,35
quechua-ancash-huaylas,12461,meaning-and-purpose,18,18,0,35
quechua-ancash-huaylas,12461,hope-and-perseverance,16,16,0,35
quechua-ancash-huaylas,12461,love-and-belonging,12,12,0,35
quechua-ancash-huaylas,12461,forgiveness-and-new-beginnings,7,7,0,35
quechua-ancash-huaylas,12461,exploring-jesus,21,21,0,35
quechua-ayacucho,12402,meaning-and-purpose,24,24,0,68
quechua-ayacucho,12402,hope-and-perseverance,29,28,1,69
quechua-ayacucho,12402,love-and-belonging,28,26,2,70
quechua-ayacucho,12402,forgiveness-and-new-beginnings,16,15,1,69
quechua-ayacucho,12402,exploring-jesus,42,42,0,68
quechua-cuzco,12399,meaning-and-purpose,24,24,0,68
quechua-cuzco,12399,hope-and-perseverance,29,28,1,69
quechua-cuzco,12399,love-and-belonging,28,26,2,70
quechua-cuzco,12399,forgiveness-and-new-beginnings,16,15,1,69
quechua-cuzco,12399,exploring-jesus,42,42,0,68
quechua-eastern-apurimac,27039,meaning-and-purpose,18,18,0,35
quechua-eastern-apurimac,27039,hope-and-perseverance,16,16,0,35
quechua-eastern-apurimac,27039,love-and-belonging,12,12,0,35
quechua-eastern-apurimac,27039,forgiveness-and-new-beginnings,7,7,0,35
quechua-eastern-apurimac,27039,exploring-jesus,21,21,0,35
quechua-huanuco-huallaga,12422,meaning-and-purpose,18,18,0,35
quechua-huanuco-huallaga,12422,hope-and-perseverance,16,16,0,35
quechua-huanuco-huallaga,12422,love-and-belonging,12,12,0,35
quechua-huanuco-huallaga,12422,forgiveness-and-new-beginnings,7,7,0,35
quechua-huanuco-huallaga,12422,exploring-jesus,21,21,0,35
quechua-huanuco-huamalies-northern-dos-de-mayo,12441,meaning-and-purpose,18,18,0,35
quechua-huanuco-huamalies-northern-dos-de-mayo,12441,hope-and-perseverance,16,16,0,35
quechua-huanuco-huamalies-northern-dos-de-mayo,12441,love-and-belonging,12,12,0,35
quechua-huanuco-huamalies-northern-dos-de-mayo,12441,forgiveness-and-new-beginnings,7,7,0,35
quechua-huanuco-huamalies-northern-dos-de-mayo,12441,exploring-jesus,21,21,0,35
quechua-lambayeque,12421,meaning-and-purpose,18,18,0,35
quechua-lambayeque,12421,hope-and-perseverance,16,16,0,35
quechua-lambayeque,12421,love-and-belonging,12,12,0,35
quechua-lambayeque,12421,forgiveness-and-new-beginnings,7,7,0,35
quechua-lambayeque,12421,exploring-jesus,21,21,0,35
quechua-margos-yarowilca-lauricocha,26302,meaning-and-purpose,18,18,0,35
quechua-margos-yarowilca-lauricocha,26302,hope-and-perseverance,16,16,0,35
quechua-margos-yarowilca-lauricocha,26302,love-and-belonging,12,12,0,35
quechua-margos-yarowilca-lauricocha,26302,forgiveness-and-new-beginnings,7,7,0,35
quechua-margos-yarowilca-lauricocha,26302,exploring-jesus,21,21,0,35
quechua-north-bolivian,1428,meaning-and-purpose,18,18,0,35
quechua-north-bolivian,1428,hope-and-perseverance,16,16,0,35
quechua-north-bolivian,1428,love-and-belonging,12,12,0,35
quechua-north-bolivian,1428,forgiveness-and-new-beginnings,7,7,0,35
quechua-north-bolivian,1428,exploring-jesus,21,21,0,35
quechua-north-junin,12428,meaning-and-purpose,18,18,0,35
quechua-north-junin,12428,hope-and-perseverance,16,16,0,35
quechua-north-junin,12428,love-and-belonging,12,12,0,35
quechua-north-junin,12428,forgiveness-and-new-beginnings,7,7,0,35
quechua-north-junin,12428,exploring-jesus,21,21,0,35
quechua-panao-huanuco,144408,meaning-and-purpose,18,18,0,35
quechua-panao-huanuco,144408,hope-and-perseverance,16,16,0,35
quechua-panao-huanuco,144408,love-and-belonging,12,12,0,35
quechua-panao-huanuco,144408,forgiveness-and-new-beginnings,7,7,0,35
quechua-panao-huanuco,144408,exploring-jesus,21,21,0,35
quechua-south-bolivian,633,meaning-and-purpose,24,24,0,69
quechua-south-bolivian,633,hope-and-perseverance,29,28,1,70
quechua-south-bolivian,633,love-and-belonging,28,26,2,71
quechua-south-bolivian,633,forgiveness-and-new-beginnings,16,15,1,70
quechua-south-bolivian,633,exploring-jesus,43,43,0,69
quechua-southern-pastaza,144330,meaning-and-purpose,18,18,0,35
quechua-southern-pastaza,144330,hope-and-perseverance,16,16,0,35
quechua-southern-pastaza,144330,love-and-belonging,12,12,0,35
quechua-southern-pastaza,144330,forgiveness-and-new-beginnings,7,7,0,35
quechua-southern-pastaza,144330,exploring-jesus,21,21,0,35
quiche-central,5399,meaning-and-purpose,19,19,0,47
quiche-central,5399,hope-and-perseverance,19,18,1,48
quiche-central,5399,love-and-belonging,20,19,1,48
quiche-central,5399,forgiveness-and-new-beginnings,13,13,0,47
quiche-central,5399,exploring-jesus,26,26,0,47
quiche-joyabaj,5398,meaning-and-purpose,23,23,0,57
quiche-joyabaj,5398,hope-and-perseverance,26,26,0,57
quiche-joyabaj,5398,love-and-belonging,20,19,1,58
quiche-joyabaj,5398,forgiveness-and-new-beginnings,10,9,1,58
quiche-joyabaj,5398,exploring-jesus,38,38,0,57
quiche-west-central,5425,meaning-and-purpose,18,18,0,35
quiche-west-central,5425,hope-and-perseverance,16,16,0,35
quiche-west-central,5425,love-and-belonging,12,12,0,35
quiche-west-central,5425,forgiveness-and-new-beginnings,7,7,0,35
quiche-west-central,5425,exploring-jesus,21,21,0,35
quichua-canar-highland,144413,meaning-and-purpose,18,18,0,35
quichua-canar-highland,144413,hope-and-perseverance,16,16,0,35
quichua-canar-highland,144413,love-and-belonging,12,12,0,35
quichua-canar-highland,144413,forgiveness-and-new-beginnings,7,7,0,35
quichua-canar-highland,144413,exploring-jesus,21,21,0,35
quichua-highland-chimborazo,4481,meaning-and-purpose,18,18,0,35
quichua-highland-chimborazo,4481,hope-and-perseverance,16,16,0,35
quichua-highland-chimborazo,4481,love-and-belonging,12,12,0,35
quichua-highland-chimborazo,4481,forgiveness-and-new-beginnings,7,7,0,35
quichua-highland-chimborazo,4481,exploring-jesus,21,21,0,35
quichua-imbabura-highland,144395,meaning-and-purpose,18,18,0,35
quichua-imbabura-highland,144395,hope-and-perseverance,16,16,0,35
quichua-imbabura-highland,144395,love-and-belonging,12,12,0,35
quichua-imbabura-highland,144395,forgiveness-and-new-beginnings,7,7,0,35
quichua-imbabura-highland,144395,exploring-jesus,21,21,0,35
quichua-pastaza,174473,meaning-and-purpose,18,18,0,35
quichua-pastaza,174473,hope-and-perseverance,16,16,0,35
quichua-pastaza,174473,love-and-belonging,12,12,0,35
quichua-pastaza,174473,forgiveness-and-new-beginnings,7,7,0,35
quichua-pastaza,174473,exploring-jesus,21,21,0,35
quichua-salasaca-highland,144409,meaning-and-purpose,18,18,0,35
quichua-salasaca-highland,144409,hope-and-perseverance,16,16,0,35
quichua-salasaca-highland,144409,love-and-belonging,12,12,0,35
quichua-salasaca-highland,144409,forgiveness-and-new-beginnings,7,7,0,35
quichua-salasaca-highland,144409,exploring-jesus,21,21,0,35
quichua-tena-lowland,144390,meaning-and-purpose,18,18,0,35
quichua-tena-lowland,144390,hope-and-perseverance,16,16,0,35
quichua-tena-lowland,144390,love-and-belonging,12,12,0,35
quichua-tena-lowland,144390,forgiveness-and-new-beginnings,7,7,0,35
quichua-tena-lowland,144390,exploring-jesus,21,21,0,35
rabha,5934,meaning-and-purpose,18,18,0,35
rabha,5934,hope-and-perseverance,16,16,0,35
rabha,5934,love-and-belonging,12,12,0,35
rabha,5934,forgiveness-and-new-beginnings,7,7,0,35
rabha,5934,exploring-jesus,21,21,0,35
rade,144481,meaning-and-purpose,18,18,0,35
rade,144481,hope-and-perseverance,16,16,0,35
rade,144481,love-and-belonging,12,12,0,35
rade,144481,forgiveness-and-new-beginnings,7,7,0,35
rade,144481,exploring-jesus,21,21,0,35
rai-bantawa,24043,meaning-and-purpose,18,18,0,35
rai-bantawa,24043,hope-and-perseverance,16,16,0,35
rai-bantawa,24043,love-and-belonging,12,12,0,35
rai-bantawa,24043,forgiveness-and-new-beginnings,7,7,0,35
rai-bantawa,24043,exploring-jesus,21,21,0,35
rajbangsi-india,23226,meaning-and-purpose,18,18,0,35
rajbangsi-india,23226,hope-and-perseverance,16,16,0,35
rajbangsi-india,23226,love-and-belonging,12,12,0,35
rajbangsi-india,23226,forgiveness-and-new-beginnings,7,7,0,35
rajbangsi-india,23226,exploring-jesus,21,21,0,35
rajbanshi-nepal,23548,meaning-and-purpose,18,18,0,35
rajbanshi-nepal,23548,hope-and-perseverance,16,16,0,35
rajbanshi-nepal,23548,love-and-belonging,12,12,0,35
rajbanshi-nepal,23548,forgiveness-and-new-beginnings,7,7,0,35
rajbanshi-nepal,23548,exploring-jesus,21,21,0,35
rakhine,101630,meaning-and-purpose,19,19,0,40
rakhine,101630,hope-and-perseverance,18,18,0,40
rakhine,101630,love-and-belonging,13,13,0,40
rakhine,101630,forgiveness-and-new-beginnings,9,9,0,40
rakhine,101630,exploring-jesus,25,25,0,40
ralte,101511,meaning-and-purpose,0,0,0,0
ralte,101511,hope-and-perseverance,0,0,0,0
ralte,101511,love-and-belonging,0,0,0,0
ralte,101511,forgiveness-and-new-beginnings,0,0,0,0
ralte,101511,exploring-jesus,0,0,0,0
rampi,19912,meaning-and-purpose,18,18,0,35
rampi,19912,hope-and-perseverance,16,16,0,35
rampi,19912,love-and-belonging,12,12,0,35
rampi,19912,forgiveness-and-new-beginnings,7,7,0,35
rampi,19912,exploring-jesus,21,21,0,35
rana-tharu,8972,meaning-and-purpose,18,18,0,35
rana-tharu,8972,hope-and-perseverance,16,16,0,35
rana-tharu,8972,love-and-belonging,12,12,0,35
rana-tharu,8972,forgiveness-and-new-beginnings,7,7,0,35
rana-tharu,8972,exploring-jesus,21,21,0,35
rangpuria-bangla,101632,meaning-and-purpose,18,18,0,35
rangpuria-bangla,101632,hope-and-perseverance,16,16,0,35
rangpuria-bangla,101632,love-and-belonging,12,12,0,35
rangpuria-bangla,101632,forgiveness-and-new-beginnings,7,7,0,35
rangpuria-bangla,101632,exploring-jesus,21,21,0,35
rao,144489,meaning-and-purpose,18,18,0,35
rao,144489,hope-and-perseverance,16,16,0,35
rao,144489,love-and-belonging,12,12,0,35
rao,144489,forgiveness-and-new-beginnings,7,7,0,35
rao,144489,exploring-jesus,21,21,0,35
rathawi,23313,meaning-and-purpose,18,18,0,35
rathawi,23313,hope-and-perseverance,16,16,0,35
rathawi,23313,love-and-belonging,12,12,0,35
rathawi,23313,forgiveness-and-new-beginnings,7,7,0,35
rathawi,23313,exploring-jesus,21,21,0,35
ravula,142491,meaning-and-purpose,18,18,0,35
ravula,142491,hope-and-perseverance,16,16,0,35
ravula,142491,love-and-belonging,12,12,0,35
ravula,142491,forgiveness-and-new-beginnings,7,7,0,35
ravula,142491,exploring-jesus,21,21,0,35
rawa,11329,meaning-and-purpose,18,18,0,35
rawa,11329,hope-and-perseverance,16,16,0,35
rawa,11329,love-and-belonging,12,12,0,35
rawa,11329,forgiveness-and-new-beginnings,7,7,0,35
rawa,11329,exploring-jesus,21,21,0,35
rawang,5930,meaning-and-purpose,18,18,0,35
rawang,5930,hope-and-perseverance,16,16,0,35
rawang,5930,love-and-belonging,12,12,0,35
rawang,5930,forgiveness-and-new-beginnings,7,7,0,35
rawang,5930,exploring-jesus,21,21,0,35
rejang,17769,meaning-and-purpose,18,18,0,35
rejang,17769,hope-and-perseverance,16,16,0,35
rejang,17769,love-and-belonging,12,12,0,35
rejang,17769,forgiveness-and-new-beginnings,7,7,0,35
rejang,17769,exploring-jesus,21,21,0,35
rendille,7238,meaning-and-purpose,23,23,0,57
rendille,7238,hope-and-perseverance,26,26,0,57
rendille,7238,love-and-belonging,20,19,1,58
rendille,7238,forgiveness-and-new-beginnings,10,9,1,58
rendille,7238,exploring-jesus,38,38,0,57
reshe,10048,meaning-and-purpose,18,18,0,35
reshe,10048,hope-and-perseverance,16,16,0,35
reshe,10048,love-and-belonging,12,12,0,35
reshe,10048,forgiveness-and-new-beginnings,7,7,0,35
reshe,10048,exploring-jesus,21,21,0,35
reunion-creole-french,12923,meaning-and-purpose,18,18,0,35
reunion-creole-french,12923,hope-and-perseverance,16,16,0,35
reunion-creole-french,12923,love-and-belonging,12,12,0,35
reunion-creole-french,12923,forgiveness-and-new-beginnings,7,7,0,35
reunion-creole-french,12923,exploring-jesus,21,21,0,35
ribeirinho,185334,meaning-and-purpose,18,18,0,35
ribeirinho,185334,hope-and-perseverance,16,16,0,35
ribeirinho,185334,love-and-belonging,12,12,0,35
ribeirinho,185334,forgiveness-and-new-beginnings,7,7,0,35
ribeirinho,185334,exploring-jesus,21,21,0,35
rigwe,44748,meaning-and-purpose,18,18,0,35
rigwe,44748,hope-and-perseverance,16,16,0,35
rigwe,44748,love-and-belonging,12,12,0,35
rigwe,44748,forgiveness-and-new-beginnings,7,7,0,35
rigwe,44748,exploring-jesus,21,21,0,35
rikbaktsa,1869,meaning-and-purpose,18,18,0,35
rikbaktsa,1869,hope-and-perseverance,16,16,0,35
rikbaktsa,1869,love-and-belonging,12,12,0,35
rikbaktsa,1869,forgiveness-and-new-beginnings,7,7,0,35
rikbaktsa,1869,exploring-jesus,21,21,0,35
rinconada-bikol,158787,meaning-and-purpose,18,18,0,35
rinconada-bikol,158787,hope-and-perseverance,16,16,0,35
rinconada-bikol,158787,love-and-belonging,12,12,0,35
rinconada-bikol,158787,forgiveness-and-new-beginnings,7,7,0,35
rinconada-bikol,158787,exploring-jesus,21,21,0,35
roglai-northern,19317,meaning-and-purpose,18,18,0,35
roglai-northern,19317,hope-and-perseverance,16,16,0,35
roglai-northern,19317,love-and-belonging,12,12,0,35
roglai-northern,19317,forgiveness-and-new-beginnings,7,7,0,35
roglai-northern,19317,exploring-jesus,21,21,0,35
rohingya,24263,meaning-and-purpose,18,18,0,35
rohingya,24263,hope-and-perseverance,16,16,0,35
rohingya,24263,love-and-belonging,12,12,0,35
rohingya,24263,forgiveness-and-new-beginnings,7,7,0,35
rohingya,24263,exploring-jesus,21,21,0,35
romani-balkan,1953,meaning-and-purpose,18,18,0,36
romani-balkan,1953,hope-and-perseverance,16,16,0,36
romani-balkan,1953,love-and-belonging,12,12,0,36
romani-balkan,1953,forgiveness-and-new-beginnings,7,7,0,36
romani-balkan,1953,exploring-jesus,22,22,0,36
romani-balkan-romania,184455,meaning-and-purpose,23,23,0,56
romani-balkan-romania,184455,hope-and-perseverance,26,26,0,56
romani-balkan-romania,184455,love-and-belonging,20,19,1,57
romani-balkan-romania,184455,forgiveness-and-new-beginnings,10,9,1,57
romani-balkan-romania,184455,exploring-jesus,37,37,0,56
romani-caldarasi,22334,meaning-and-purpose,18,18,0,36
romani-caldarasi,22334,hope-and-perseverance,16,16,0,36
romani-caldarasi,22334,love-and-belonging,12,12,0,36
romani-caldarasi,22334,forgiveness-and-new-beginnings,7,7,0,36
romani-caldarasi,22334,exploring-jesus,22,22,0,36
romani-carpathian,4450,meaning-and-purpose,18,18,0,35
romani-carpathian,4450,hope-and-perseverance,16,16,0,35
romani-carpathian,4450,love-and-belonging,12,12,0,35
romani-carpathian,4450,forgiveness-and-new-beginnings,7,7,0,35
romani-carpathian,4450,exploring-jesus,21,21,0,35
romani-kalderash-western,21027,meaning-and-purpose,18,18,0,35
romani-kalderash-western,21027,hope-and-perseverance,16,16,0,35
romani-kalderash-western,21027,love-and-belonging,12,12,0,35
romani-kalderash-western,21027,forgiveness-and-new-beginnings,7,7,0,35
romani-kalderash-western,21027,exploring-jesus,21,21,0,35
romani-sinte,1113,meaning-and-purpose,18,18,0,35
romani-sinte,1113,hope-and-perseverance,16,16,0,35
romani-sinte,1113,love-and-belonging,12,12,0,35
romani-sinte,1113,forgiveness-and-new-beginnings,7,7,0,35
romani-sinte,1113,exploring-jesus,21,21,0,35
romanian,5546,meaning-and-purpose,46,46,0,126
romanian,5546,hope-and-perseverance,50,49,1,127
romanian,5546,love-and-belonging,55,53,2,128
romanian,5546,forgiveness-and-new-beginnings,33,32,1,127
romanian,5546,exploring-jesus,65,65,0,126
romanian-sign-language,12961,meaning-and-purpose,0,0,0,1
romanian-sign-language,12961,hope-and-perseverance,0,0,0,1
romanian-sign-language,12961,love-and-belonging,0,0,0,1
romanian-sign-language,12961,forgiveness-and-new-beginnings,0,0,0,1
romanian-sign-language,12961,exploring-jesus,1,1,0,1
romblomanon,12602,meaning-and-purpose,18,18,0,35
romblomanon,12602,hope-and-perseverance,16,16,0,35
romblomanon,12602,love-and-belonging,12,12,0,35
romblomanon,12602,forgiveness-and-new-beginnings,7,7,0,35
romblomanon,12602,exploring-jesus,21,21,0,35
ronga,8520,meaning-and-purpose,18,18,0,35
ronga,8520,hope-and-perseverance,16,16,0,35
ronga,8520,love-and-belonging,12,12,0,35
ronga,8520,forgiveness-and-new-beginnings,7,7,0,35
ronga,8520,exploring-jesus,21,21,0,35
roviana,143435,meaning-and-purpose,18,18,0,35
roviana,143435,hope-and-perseverance,16,16,0,35
roviana,143435,love-and-belonging,12,12,0,35
roviana,143435,forgiveness-and-new-beginnings,7,7,0,35
roviana,143435,exploring-jesus,21,21,0,35
rufumbira,106188,meaning-and-purpose,18,18,0,35
rufumbira,106188,hope-and-perseverance,16,16,0,35
rufumbira,106188,love-and-belonging,12,12,0,35
rufumbira,106188,forgiveness-and-new-beginnings,7,7,0,35
rufumbira,106188,exploring-jesus,21,21,0,35
rukuba,46969,meaning-and-purpose,18,18,0,35
rukuba,46969,hope-and-perseverance,16,16,0,35
rukuba,46969,love-and-belonging,12,12,0,35
rukuba,46969,forgiveness-and-new-beginnings,7,7,0,35
rukuba,46969,exploring-jesus,21,21,0,35
rumu,11956,meaning-and-purpose,18,18,0,35
rumu,11956,hope-and-perseverance,16,16,0,35
rumu,11956,love-and-belonging,12,12,0,35
rumu,11956,forgiveness-and-new-beginnings,7,7,0,35
rumu,11956,exploring-jesus,21,21,0,35
runyankole,20859,meaning-and-purpose,18,18,0,39
runyankole,20859,hope-and-perseverance,17,17,0,39
runyankole,20859,love-and-belonging,14,14,0,39
runyankole,20859,forgiveness-and-new-beginnings,10,10,0,39
runyankole,20859,exploring-jesus,23,23,0,39
runyoro,20861,meaning-and-purpose,18,18,0,39
runyoro,20861,hope-and-perseverance,17,17,0,39
runyoro,20861,love-and-belonging,14,14,0,39
