videoId,coreVideoId,editionId,dubRows
cmp78bkt6079yqm01uxg8en45,2_Acts7334-0-0,cmp72101u07gdo001uibs1syf,9
cmp78cty207xmqm01oa52dysv,2_Acts7364-0-0,cmp722t0207t7o001b2eh2dcs,9
cmp78gl0g09siqm01mfumoada,2_GOJ4917-0-0,cmp722h1707quo00154k5o63q,25
cmp78fjn809akqm01w06jcw8v,2_FileZero14-0-0,cmp71zy3j078vo00150ve06dr,8
cmp78g57j09m0qm01305s6gqe,2_GOJ4903-0-0,cmp71zg7x075co001c9ctkagr,25
cmp78f81i094qqm01wzh0gv4x,2_FileZero05-0-0,cmp724esc084mo0010xa6cu77,8
cmp78fh4i099aqm01onwmr3wh,2_FileZero12-0-0,cmp722ggx07qqo0018hehrief,8
cmp7873nt051oqm01doj0s5lc,2_0-Jatku-Leiba,cmp723d9707x7o001kulvaeuj,1
cmp78axh006xaqm01y74xgsag,2_Acts7318-0-0,cmp721lfa07klo001d6idjoqq,9
cmp78b37i070mqm01n3vrxyea,2_Acts7322-0-0,cmp721x8307mxo001jg9xtxnb,9
cmp78dhxo08agqm01ilfs941z,2_BoA_BibleStudy1201-0-0,cmp724oml086ko001xq9yjo0l,7
cmp78fehb097sqm014o3g8oyc,2_FileZero10-0-0,cmp7251ac0892o0016ayx9tzh,8
cmp78eeah08pmqm01s9a372zg,2_CSF,cmp722ohw07sbo001tjgd8000,1
cmp78ehcw08r8qm01vfxt6wwz,2_CSF0202,cmp724y6z088go0011zb7kc64,1
cmp78erp808woqm01qyhlkwe8,2_ElCamWaySJEN5Pain,cmp722wil07two001z3y8bvmu,3
cmp78fkwd09b8qm01zuj0c30q,2_FileZero15-0-0,cmp71zuut0788o001d422ddk9,1
cmp78ivkc0aywqm01agplwmts,2_VirtualMissionary,cmp720svn07eyo001013noedn,1
cmp78jbhn0b84qm01hsh9x5fx,2_WorkerBunny,cmp720mk107dpo001fqu7m4vp,1
cmp78f30m0922qm01c2tz8wgw,2_FileZero01-0-0,cmp7220bd07njo001nwpyb5s6,8
cmp78fak3095oqm0137xwd97o,2_FileZero07-0-0,cmp721tpp07m8o001ys3a54dq,8
cmp789h0y0678qm01s6jc6rr9,2_0-Tumlukden,cmp71zwyv078no0014tq5ut3g,3
cmp78f6sh0942qm01wtll65ia,2_FileZero04-0-0,cmp721b5p07iko001c4cxijxs,5
cmp78at4d06uuqm01j82l89ak,2_Acts7315-0-0,cmp7208xi07b0o0014210f1kr,9
cmp78bw9v07g0qm01hlg8zqjk,2_Acts7341-0-0,cmp723sfv0807o001fuyiljkv,9
cmp789nqz06akqm01ra0n3w3s,2_0-UseThisApp04,cmp72258e07oio0018b2l3oii,14
cmp78j4xc0b44qm01ejb8ufxg,2_WhoIsMessiah,cmp7200hn079co0013tvkyj5n,2
cmp78jtic0bguqm01p6dbunal,3_0-40DWJ_12-0-0,cmp722qbz07soo00131agwv15,26
cmp78jyod0bjqqm0134kh3agl,3_0-40DWJ_16-0-0,cmp721qwk07loo001zd3xmkf9,26
cmp78klav0bvgqm01guhbc9m8,3_0-40DWJ_33-0-0,cmp720qml07eio001v01i0czq,26
cmp78kuht0bz8qm01tf6utz86,3_0-40DWJ_37-0-0,cmp722ikw07r5o00132ea071g,26
cmp78ltkn0cggqm01a3w0qwub,3_0-7WDJ-Grace_06-0-0,cmp722tk907tbo001qbp3htyw,13
cmp78jfz30ba8qm01spscfghp,3_0-40DWJ_03-0-0,cmp724w840882o001wtl8sdyj,26
cmp78jh8c0baoqm011ywajqpf,3_0-40DWJ_04-0-0,cmp71zo8q076xo001lq699oaq,26
cmp78jw120bi8qm01ti0b9ifv,3_0-40DWJ_14-0-0,cmp721xi807mzo001donu6v9n,26
cmp78k1bw0bl2qm013yrlxklo,3_0-40DWJ_18-0-0,cmp71zeyh0753o001hj5uifjm,26
cmp78k2kx0blqqm0176yn0eoo,3_0-40DWJ_19-0-0,cmp720sbc07euo0019duptpby,26
cmp78kel40bscqm01i68tg6bl,3_0-40DWJ_28-0-0,cmp721luf07koo0018eui7php,26
cmp78kk170busqm01ljf0us2q,3_0-40DWJ_32-0-0,cmp7209wt07b7o0011mapsgvl,26
cmp78kvm30bzsqm01agyn63pf,3_0-40DWJ_38-0-0,cmp720t5r07f0o001ape79hct,26
cmp78jmfe0bdkqm01lvdxj41f,3_0-40DWJ_08-0-0,cmp7219w707ibo001tvhdw37n,26
cmp78jnoh0be8qm01xjz2ccp7,3_0-40DWJ_09-0-0,cmp72106w07geo001g33guffs,26
cmp78k6mv0bo0qm01c0w8pzqf,3_0-40DWJ_22-0-0,cmp71zgd0075do001whrnes9c,26
cmp78k7r30bokqm01y9duyjhj,3_0-40DWJ_23-0-0,cmp724b4x083wo001cptxxrvg,26
cmp78kaom0bq8qm016hdwt6ky,3_0-40DWJ_25-0-0,cmp7204pq07a6o001np6mvfq5,26
cmp78kdbs0broqm014c5zaser,3_0-40DWJ_27-0-0,cmp723lys07yxo001gs9mgh6b,26
cmp78jepl0b9uqm01xqpi0l2p,3_0-40DWJ_02-0-0,cmp724tf4087io001bl55fecx,26
cmp78jurx0bhkqm0196qgxt3l,3_0-40DWJ_13-0-0,cmp7239lp07who001pvdgrq7b,26
cmp78k3u80bmgqm01358hbt9g,3_0-40DWJ_20-0-0,cmp722bp407pso001izy8xspe,26
cmp78k95c0bpcqm019ztt4q7l,3_0-40DWJ_24-0-0,cmp723yrj081go001h7hry49i,26
cmp78kc2n0br0qm011ls7s8yw,3_0-40DWJ_26-0-0,cmp7248vq083go001bspcofgq,26
cmp78kimr0bu0qm015h25xpsy,3_0-40DWJ_31-0-0,cmp723tfh080eo0013osy1n9g,26
cmp78kmpa0bw8qm01xyz2ciff,3_0-40DWJ_34-0-0,cmp72320707uzo001xdblpamd,26
cmp78kntf0bwsqm01o9ks3kgr,3_0-40DWJ_35-0-0,cmp724k9j085po001qts60qgz,26
cmp78kx050c0kqm01zgxa3txe,3_0-40DWJ_39-0-0,cmp7212pw07gwo001788s2aqc,26
cmp78js920bg6qm013298wp2y,3_0-40DWJ_11-0-0,cmp721p7r07lco001layurrbp,26
cmp78jxa70biuqm01juunsrcr,3_0-40DWJ_15-0-0,cmp72448v082jo00140vf3uik,26
cmp78jzxi0bkeqm018pqfpexx,3_0-40DWJ_17-0-0,cmp724msm0867o001ro8axns6,26
cmp78kfu80bt0qm01ulhhliqj,3_0-40DWJ_29-0-0,cmp724fck084qo001ptshy8r2,26
cmp78la490c7aqm01d739kdej,3_0-7DWJ-WWJ,cmp721v9d07mjo001wn928oxf,4
cmp78lc7q0c8eqm01hx51l7ms,3_0-7DWJ-WWJ_02-0-0,cmp723edq07xfo001zqfp2ot1,4
cmp78luyw0ch6qm019htfepf4,3_0-7WDJ-Grace_07-0-0,cmp723o7u07zdo001r6v1lzhx,13
cmp78lwd50chwqm01cds7243e,3_0-8DWJ-WIJ,cmp721fdi07jeo001jrltcsan,3
cmp78m04z0cjyqm01gjbwez34,3_0-8DWJ-WIJ_03-0-0,cmp723zr1081no001vseazuxw,3
cmp78m1e60ckmqm01fd2ckdww,3_0-8DWJ-WIJ_04-0-0,cmp721ibw07jzo001zg5tuoug,3
cmp78m5g90cmqqm015ea51uwa,3_0-8DWJ-WIJ_07-0-0,cmp724t50087go001k6nf0oof,3
cmp78jjwi0bc4qm013s6ufubo,3_0-40DWJ_06-0-0,cmp71zeod0751o0014qn34yw7,26
cmp78jl5x0bcwqm01yxqt42e9,3_0-40DWJ_07-0-0,cmp7235nw07vpo0017yew5jpt,26
cmp78kzsl0c22qm014dy63z10,3_0-6DWJ-MAP,cmp720qrm07ejo001rbow1ldi,3
cmp78l7vr0c66qm015g3qgkme,3_0-6DWJ-MAP_06-0-0,cmp7233u607vco0019y3146j5,3
cmp78latd0c7mqm01wmf3nuag,3_0-7DWJ-WWJ_01-0-0,cmp722kp407rko001phl00krx,4
cmp78lj210cbiqm0188ztg8dc,3_0-7DWJ-WWJ_07-0-0,cmp72225507nwo001mh47rqbg,4
cmp78lx270ciaqm016kwezuvy,3_0-8DWJ-WIJ_01-0-0,cmp720r6s07emo001qzukrqyu,3
cmp78llpc0ccwqm01d341h9zd,3_0-7WDJ-Grace_02-0-0,cmp722qwa07sso001gl2thriv,13
cmp78ls6g0cfoqm01knzyd23p,3_0-7WDJ-Grace_05-0-0,cmp720rgx07eoo001pijuig15,13
cmp78kyjb0c1eqm01jhv9srtv,3_0-40DWJ_40-0-0,cmp722sat07t2o001yw5bekgn,26
cmp78lodi0cecqm014frwt4i8,3_0-7WDJ-Grace_04-0-0,cmp71zrme077lo001275ucncr,13
cmp78jp2s0bf0qm012pkg82dj,3_0-40DWJ_10-0-0,cmp721up307mfo001pko3jqrb,26
cmp78lkg40cc8qm01bgxwo2v4,3_0-7WDJ-Grace_01-0-0,cmp720i2f07cto001rneraad1,13
cmp78jdaz0b92qm01you32j2y,3_0-40DWJ_01-0-0,cmp724uoj087ro00136663ex3,26
cmp78kh8k0btmqm01y85w2fgh,3_0-40DWJ_30-0-0,cmp7249g3083ko0014bpg2bmi,26
cmp78ksjj0bygqm018bpz5am2,3_0-40DWJ_36-0-0,cmp723m3u07yyo001k30pkivp,26
cmp78jimz0bbeqm01grdpc729,3_0-40DWJ_05-0-0,cmp720zrq07gbo001v3pwl6wu,26
cmp78k53k0bn4qm018l3u4z0s,3_0-40DWJ_21-0-0,cmp722en907qdo001modgjgom,26
cmp78lmyj0cdkqm015nyhmafk,3_0-7WDJ-Grace_03-0-0,cmp724m8e0863o001ios7txee,13
cmp78lhnu0caqqm01qr91g64b,3_0-7DWJ-WWJ_06-0-0,cmp7200cm079bo001vp9ke39t,4
cmp78m4700cm2qm015328u2rj,3_0-8DWJ-WIJ_06-0-0,cmp724tk5087jo001gpruoz44,3
cmp78m8930coaqm013fws3dmb,3_DWJPrayer-0-0,cmp721jvl07kao00199ayd7i8,2
cmp78mbgp0cq4qm01c3ptlt0q,3_DWJPrayer0903-0-0,cmp724aut083uo001xgwly881,2
cmp78me470crkqm01bg8429hf,3_DWJPrayer0905-0-0,cmp722tpb07tco001k0o65x6e,2
cmp78mgx80csuqm014s7o94ny,3_DWJPrayer0907-0-0,cmp724068081qo001uyj9gjnr,2
cmp78mkk30cumqm0167y3t5pt,3_IAm-0-0,cmp720wyj07fro001ytdvo5uq,1
cmp78mpsn0cwoqm01pgync2ie,3_IAm1203-0-0,cmp71zuzv0789o001yg7oid6t,1
cmp78n56q0d4kqm01fdoyhsur,3_RFD0702-0-0,cmp723fxe07xqo001s0ubbq7f,1
cmp78mcpx0cqsqm01ef4gd8ya,3_DWJPrayer0904-0-0,cmp721aqj07iho0013w2f1rau,2
cmp78mfdo0cscqm01fsr0vkdc,3_DWJPrayer0906-0-0,cmp71zvu9078fo001drdxs2j9,2
cmp78ndpc0d8aqm0161s1pdon,4_AIAWC-ThePrize_RTF-0-0,cmp720kvh07ddo001dhwi21zu,3
cmp78ocn40dnuqm01v83mfksk,4_Win4GoodNewsJesus,cmp723ujw080mo001xdtaoslu,4
cmp78nl5p0dasqm01e6p4h69u,4_Injury3AudienceOfOne,cmp722kf107rio001wtjhhvhu,3
cmp78nudz0df6qm01e5muk4xg,4_Loss3NotAlone,cmp722qr907sro001peuxv2bq,3
cmp78o6pv0dl8qm01wgijmf4y,4_Win1Winning,cmp7225sl07omo0018sgukma2,3
cmp78nrve0dduqm01lprjdof1,4_Loss1Loss,cmp7241px0821o0013qcpg61n,3
cmp78nt4q0deiqm01o0x3r4z6,4_Loss2Forgiveness,cmp7209ho07b4o0019dng6vn0,5
cmp76r2u401agny01zeqe4fnb,14_TPP1605,cmp721kfw07keo001x8r6aaiz,2
cmp76reck01dkny01pisi41ma,14_TPP1612,cmp720iwt07czo00120nj2885,2
cmp76rig701eqny01knbsagza,14_TPP1615,cmp723my907z4o001qm8dxvbj,2
cmp76rnso01h4ny01p4sya8e1,16_Happy,cmp72595w08amo001kz0ngt4j,1
cmp76sktn01t6ny01kd6jfran,16_Influencers,cmp7259q308aqo00165e923ky,1
cmp76suoi01vcny014nvghfh2,16_Influencers0303,cmp725aaa08auo00115rm2tbu,1
cmp76syse01wany01keil6bez,16_Known,cmp725akf08awo001fbz0amv4,1
cmp76tk7g01yuny01608091b1,16_shine_collection,cmp72590u08alo0018xh7h3q2,1
cmsd4biwp0d1jnx0mrsfit39n,2_ElCamImpulses,bd0652ba-f3f9-4d61-842a-747a5e85fa36,1
cmsd4bqaw0hnhnx0m5s1pfvof,2_ElCamImpulsesVert,78a1b642-d088-4784-bac2-5b41efeb0881,1
cmp78fm5g09bwqm01zlnt2m3v,2_FourJPN,cmp72562e08a0o001fc5t75hv,2
cmp78hxdy0ahcqm017zvrvgsh,2_JoyGone,cmp7255d1089vo001ssnbfe3a,4
cmokmnfs70oa9qscczou4qk4w,GoodStory,cmp7229b507pbo00131nco3qg,1
cmokmpe950oerqsccqs56mnip,LOJS,cmp724q6g086vo001pvbql48t,1
cmokmpvke0oggqscc6if3cd22,Perfect,cmp724kyu085uo001xaw3xj2d,1
cmp78or290dtoqm013h52p5ce,6_GOJohn2213,cmp7234ef07vgo001c7bnv7s8,54
cmp78p1qd0dxwqm01d0rkqyg4,6_GOLuke2604,cmp7231q407uxo0019fpssnvs,55
cmp78p6mu0dzyqm01gkhlah7v,6_GOLuke2611,cmp722ve107too001vf2s0xwj,56
cmp78pcww0e28qm01jj66u2mt,6_GOLuke2620,cmp722e8007qao001yy2sumyp,55
cmp78phh30e3sqm01feqeqcp6,6_GOLuke2625,cmp721k0n07kbo001sp37bql5,56
cmp78piv60e4gqm01w07amr6n,6_GOMark1501,cmp7218mk07i2o001ynrz8wot,56
cmp78psmf0e8mqm0160jb2590,6_GOMark1515,cmp7210r407gio0014ld9e680,56
cmp78pu140e9eqm0165n7pos3,6_GOMatt2502,cmp71zxyg078uo001nua1ec0e,54
cmp78pvfi0ea6qm01sly9efp0,6_GOMatt2504,cmp722k4p07rgo001o9vq9zof,56
cmp78pytm0ebiqm01p0dmoogu,6_GOMatt2507,cmp720v9q07ffo001wt3ggig4,55
cmp78q0810ebyqm018ncypvxl,6_GOMatt2509,cmp7201h7079jo001zh56zt9x,55
cmp78q4ff0edsqm01o0hw3m6c,6_GOMatt2515,cmp724rvh0877o001jfes7g76,55
cmp78q54h0ee4qm01l9xgoqyv,6_GOMatt2516,cmp720p7z07e8o0013vu6pp15,55
cmp78q5tx0eeeqm01ivhoqkdq,6_GOMatt2517,cmp71zosz0771o001u32m3b54,55
cmp78q7850ef0qm01x4i37wir,6_GOMatt2519,cmp71zwen078jo001p702sxh6,55
cmp78qbfc0egsqm0105gc7n5x,6_GOMatt2525,cmp7244o0082mo0017i39zcd4,54
cmp78oqd10dtaqm012vk1isnv,6_GOJohn2212,cmp723fi607xno0018taiyjvt,55
cmp78p1190dxmqm013bc90sb3,6_GOLuke2603,cmp723l4g07yro0010irgnytg,55
cmp78p4jj0dz4qm01wsk0sawt,6_GOLuke2608,cmp72144h07h6o001s2sf7sm9,55
cmp78p5xq0dzqqm014jkamsds,6_GOLuke2610,cmp7229qa07peo001zhh9nv5w,55
cmp78p7bz0e0cqm01xmt8wt7m,6_GOLuke2612,cmp723phd07zmo001zpukz6yd,56
cmp78p9fa0e1aqm01dzyl2lof,6_GOLuke2615,cmp722lee07rpo001rfgvx4cd,55
cmp78plnd0e5iqm01kzh0lr63,6_GOMark1505,cmp721nt707l2o001cm51yii2,56
cmp78prxc0e8aqm01pqns9493,6_GOMark1514,cmp7232po07v4o001j37lxofx,56
cmp78pzir0ebqqm01pojnwlb5,6_GOMatt2508,cmp723fn807xoo001v7plgb7w,55
cmp78q9by0efuqm0121vh671k,6_GOMatt2522,cmp722s0q07t0o001hli8t780,55
cmp78qaq20eggqm01m93tmkpv,6_GOMatt2524,cmp724g1t084vo001skjth4ma,56
cmp78omuc0drwqm011dwq8veh,6_GOJohn2207,cmp7243yr082ho001s6omdm29,55
cmp78ot5j0duiqm0187dcz7nr,6_GOJohn2216,cmp723q1l07zqo001agyvdhdy,56
cmp78ouju0dv0qm012ymqe7od,6_GOJohn2218,cmp724xmr088co0018hq2u6fy,56
cmp78owu80dvqqm01wfk6gacf,6_GOJohn2219,cmp724wnb0885o001qm5uh6yk,56
cmp78p8qa0e0yqm01wexozbw9,6_GOLuke2614,cmp723ent07xho001ikd3pymw,55
cmp78pdm20e2cqm0135mytz9w,6_GOLuke2621,cmp720xis07fvo00143n7mjos,55
cmp78pjk90e4oqm01mtoknwes,6_GOMark1502,cmp7244dw082ko001oselkdk1,56
cmp78pk9d0e50qm01o2sv8ilo,6_GOMark1503,cmp720jm207d4o0018puzep8m,56
cmp78q6iz0eeqqm01ai5d39rh,6_GOMatt2518,cmp724tp7087ko0010o3u2zaj,55
cmp78okqy0dr4qm01mtas7afl,6_GOJohn2204,cmp724dsx084fo001pb6rimlf,55
cmp78oo960dsiqm01dyfwoh30,6_GOJohn2209,cmp7224j307odo001o8l5t6co,55
cmp78opnk0dt2qm01f7h50wlr,6_GOJohn2211,cmp71zvp8078eo001k7rt45qw,55
cmp78p8110e0oqm01jwhaljp8,6_GOLuke2613,cmp72301107ulo001j18dpr0y,56
cmp78pbiq0e20qm0108klwi9w,6_GOLuke2618,cmp724xwv088eo001jdo8jpso,55
cmp78pqj20e7sqm01hlwfgvyo,6_GOMark1512,cmp72434f082bo001yqg1wle2,56
cmp78q30w0ed6qm0164p504cz,6_GOMatt2513,cmp72349e07vfo001e7umt0yx,55
cmp78q3pz0ediqm010sq77k4w,6_GOMatt2514,cmp720nyi07dzo001o44jtsxr,55
cmp78q7x80efaqm01leex4msl,6_GOMatt2520,cmp722bf107pqo0011yodfzxi,55
cmp78qa100eg8qm0175zbblxc,6_GOMatt2523,cmp7226n207oso001j8sniflc,55
cmp78oxjd0dw2qm01omzu6pb1,6_GOJohn2220,cmp724qlo086yo001lz56tfvb,55
cmp78p3u80dyuqm01kj6kkrc0,6_GOLuke2607,cmp723u9s080ko0019y2ka9zl,56
cmp78pc7v0e24qm01z1t3wvcn,6_GOLuke2619,cmp71zk0q0763o00168b5vtmp,55
cmp78pg2y0e36qm01fxj69ee8,6_GOLuke2623,cmp723wss0812o0014q78wctf,56
cmp78pr8b0e82qm01mk5w1ah3,6_GOMark1513,cmp72234i07o3o001kumiliks,56
cmp78pw4r0eakqm01cjd2ybps,6_GOMatt2505,cmp721q7607ljo0019454pqkn,55
cmp78q8mr0efmqm014v63al5r,6_GOMatt2521,cmp721r1l07lpo001u864rl8b,55
cmp78oine0dqeqm012lxhbpzw,6_GOJohn2201,cmp724lo6085zo001ihm0xyxe,55
cmp78ojck0dqmqm01tnf3btce,6_GOJohn2202,cmp724qgm086xo001jyt2iku0,55
cmp78ok1r0dqsqm01h7gpikwy,6_GOJohn2203,cmp724diu084do001ahd0jxkw,55
cmp78om5b0droqm01lno0l5mr,6_GOJohn2206,cmp724wxg0887o001l7vjspq5,54
cmp78orrc0dtwqm01x6kesv91,6_GOJohn2214,cmp721hwq07jwo001aqdtgjyt,56
cmp78ozn00dwwqm01sup8j6s8,6_GOLuke2601,cmp722j0507r8o001cnf4o84b,56
cmp78py4e0eb8qm01d6g98vwe,6_GOMatt2506,cmp71zh7b075jo001a7mq0qxt,55
cmp78q2bu0ecyqm01kd0ns9y5,6_GOMatt2512,cmp724hvi0858o001oilfpy9c,55
cmp78olg50drgqm016e39b3ou,6_GOJohn2205,cmp72016z079ho001m8ujon1v,55
cmp78osgj0du8qm010eqj1wa7,6_GOJohn2215,cmp7233f007v9o001oroesf0e,56
cmp78pgry0e3gqm017e2mcxvq,6_GOLuke2624,cmp7240gd081so001ci8mtcdk,55
cmp78pi620e44qm014oe8ghxc,6_GOLuke2626,cmp722os307sdo0011ae2yflt,54
cmp78onjv0ds8qm01rsdjtk6j,6_GOJohn2208,cmp724exd084no0012m7zx247,55
cmp78oy8k0dwcqm01cyvxd3g5,6_GOJohn2221,cmp72281o07p2o001jt482t14,55
cmp78q0x90eccqm01y3pj1vd7,6_GOMatt2510,cmp723rlj0801o001msgfliam,55
cmp78q1mp0eckqm01egj54k5u,6_GOMatt2511,cmp7216nm07hoo001p9y96h1m,55
cmp78p34u0dyiqm017v5i1d54,6_GOLuke2606,cmp71zzxh0798o00154z82vr6,56
cmp78patk0e1wqm01tck73d3z,6_GOLuke2617,cmp720yxf07g5o001qhcw66ok,55
cmp78pfdy0e2uqm018uypd0gt,6_GOLuke2622,cmp720lfm07dho001h4yyzd39,55
cmp78otuk0dusqm01eid14v4b,6_GOJohn2217,cmp723jv107yio001heo18jke,56
cmp78pofr0e6uqm01oy81r1oq,6_GOMark1509,cmp720woe07fpo001k5l5u5ed,56
cmp78qc4j0eh2qm01vnifofpr,6_HowHaveRelationshipWithGod,cmp71zjgi075zo001l3q2w0ex,19
cmp78sx0n0foiqm01octkp6o2,7_Origins1Master0203,cmp722z1j07ueo0017d4lh8vu,5
cmp78sy4x0fp4qm01evw0yhx4,7_Origins1Master0303,cmp72201907nho0013d8o29ud,6
cmp78szy70fq0qm01a6b51qll,7_Origins2Worth0103,cmp7207j007aqo001gtljdnlx,5
cmp78t12m0fqkqm01t20doxnx,7_Origins2Worth0203,cmp722spz07t5o001ldwahfvp,5
cmp78t5mb0fs6qm012udm9ya5,7_Origins3New,cmp724viu087xo001175kngn2,6
cmp78tdqg0fvsqm01fmjmv4wo,7_Origins5Story,cmp721zr607nfo001szqgiad2,6
cmp78thss0fxuqm01teh1psml,7_Origins6Guide,cmp721s6407lxo001gq1r8tf0,6
cmp78tkqa0fzcqm01dle06nne,7_Origins6Guide0303,cmp720yia07g2o001lcwq1pkc,5
cmp78tmjr0g04qm010c531ow5,7_Origins7Belong0103,cmp7234ym07vko001hy0uq6yf,5
cmp78tosf0g18qm011x6j57g6,7_Origins7Belong0303,cmp721tfl07m6o001w09ndb7w,6
cmp78tpwt0g1sqm01uw1cca06,7_Origins8Journey,cmp724ym8088jo001eq4fh3m2,6
cmp78trq40g2mqm01ez6tkx4c,7_Origins8Journey0203,cmp7247210833o001vnrcvkmd,6
cmp78tsul0g38qm01cy6huirp,7_Origins8Journey0303,cmp723ivi07ybo001jrpwmmz5,6
cmp78qqzz0enmqm01cgrtv445,7_0-nfs0102,cmp724cef0845o001ffl9kcwr,14
cmp78qpqu0emyqm01j4694114,7_0-nfs0101,cmp723g7i07xso00103zxwa5u,1
cmp78qvla0eq2qm01nst6n2tl,7_0-nfs0202,cmp720bbj07bho001djzn42ze,1
cmp78qwzn0equqm01t5ciai54,7_0-nfs0203,cmp723c9t07x0o001kxgio5qp,1
cmp78r0c60eskqm01qc2qa7w7,7_0-nfs0302,cmp7207t507aso001pir5aqeu,1
cmp78rafc0exuqm01spe48kpo,7_0-nfs0503,cmp7239bm07wfo001cbd43lqu,1
cmp78rinn0f0aqm01x1vm4l31,7_0-nfs0602,cmp724frp084to00192faf3g8,1
cmp78rk220f10qm01d2ra28ii,7_0-nfs0603,cmp721px207lho001ocmb9q7t,1
cmp78t7fr0fswqm014tkmfmf3,7_Origins3New0203,cmp7240ba081ro001uxjrn5it,5
cmp78tadp0ftyqm0121bbyn8h,7_Origins4Connect0103,cmp720jh007d3o001kidhqz5n,6
cmp78tjm70fyqqm0148209twb,7_Origins6Guide0203,cmp7228gs07p5o001ath8j3vf,6
cmp78tqlw0g22qm01b9fu76ru,7_Origins8Journey0103,cmp724ly90861o001so2ft2m4,6
cmp78tfk60fwoqm01bot758wk,7_Origins5Story0203,cmp723tun080ho00107llf6bx,6
cmp78tihz0fy4qm01432w2euq,7_Origins6Guide0103,cmp720w4407flo001u1ayl00z,6
cmp78rwxd0f7iqm01njx5upyd,7_0-nur,cmp723prg07zoo001aqj4j09e,2
cmp78rzuq0f8wqm01sdnrka8v,7_0-nur03,cmp722gbv07qpo001745hpem4,1
cmp78s2370fa4qm01alwjtimg,7_0-nur05,cmp724ujh087qo001gchgwt90,1
cmp78sl4q0fioqm01hh99m17l,7_Light0311,cmp724ifp085co001m6sccvcg,3
cmp78socf0fkaqm01komrb0sr,7_Light0611,cmp722g1s07qno001bsqalr68,3
cmp78spgt0fkuqm0184j1ltpi,7_Light0711,cmp722nnc07s5o001vzlzs27h,3
cmp78srf40fluqm017ff7fnv0,7_Light0911,cmp71zxj7078ro0018pghd03u,3
cmp78qqzz0enmqm01cgrtv445,7_0-nfs0102,cmp72154207hdo0013h87a1rq,1
cmp78quc70epeqm01opga1s4w,7_0-nfs0201,cmp722cje07pyo0015kw3wucv,1
cmp78qz2z0erwqm01dgeoskdh,7_0-nfs0301,cmp720k1707d7o00111ed2woo,1
cmp78rsln0f5cqm01843kzoig,7_0-nfs0803,cmp724u9e087oo0015tipi9ps,1
cmp78stdh0fmqqm01ko3c74qp,7_Light1111,cmp723s5r0805o0010mfurpii,3
cmp78rm0q0f1wqm01k573n7yz,7_0-nfs0701,cmp721oni07l8o00120cx9u0k,14
cmp78t6bf0fsiqm01wyauxrza,7_Origins3New0103,cmp721c5607iro0017iz8f56g,5
cmp78tbhy0fukqm01z4xjh4h0,7_Origins4Connect0203,cmp721wxz07mvo001x53oxhdb,6
cmp78teft0fw0qm01nb23vsrd,7_Origins5Story0103,cmp720jr407d5o001bcvfdxw9,6
cmp78qpqu0emyqm01j4694114,7_0-nfs0101,cmp721hmm07juo001gflfvn0x,1
cmp78qvla0eq2qm01nst6n2tl,7_0-nfs0202,cmp723e8n07xeo001434xzual,1
cmp78r9ax0exaqm01wzspgb9d,7_0-nfs0502,cmp7231v507uyo001u9i8o0u4,1
cmp78rh9d0ezmqm01t42p7ay6,7_0-nfs0601,cmp722i5p07r2o0013x2b964s,1
cmp78rm0q0f1wqm01k573n7yz,7_0-nfs0701,cmp71zukq0786o0011arfxa0i,1
cmp78rqcz0f46qm014dgeyyod,7_0-nfs0801,cmp71zgn2075fo0013kn0336r,1
cmp78rtpv0f5uqm017egfrikt,7_0-nfs09,cmp71zznb0796o001rqqcq9in,1
cmp78qe300ehqqm01yhguhkbq,7_0-Easter0103,cmp723vtd080vo001vryz65ky,1
cmp78qfc60ei2qm018lffi0ds,7_0-Easter0203,cmp71zlpr076fo001ax014on1,1
cmp78ql4l0ekkqm01hw77tugo,7_0-ncs01,cmp722gr107qso001lr9u2t0o,1
cmp78qnn50elwqm01dhkzqsf8,7_0-ncs03,cmp72387107w7o001odvf8cv8,1
cmp78rzuq0f8wqm01sdnrka8v,7_0-nur03,cmp7201rb079lo0017d81ajso,1
cmp78s2370fa4qm01alwjtimg,7_0-nur05,cmp721fsp07jho001i20a3w4z,1
cmp78s32j0famqm01oi1d2q94,7_0-nur06,cmp721d4n07iyo0017o09cvt8,1
cmp78s64u0fc4qm015okj27pq,7_0-nur09,cmp723bad07wto001gwt9nbjm,1
cmp78sm8x0fj8qm011d9a2h6s,7_Light0411,cmp722aal07pio0014yty5gsq,3
cmp78sqfz0flcqm01ycace13i,7_Light0811,cmp724qvy0870o001r7358g3r,3
cmp78ssea0fm8qm0193811h4m,7_Light1011,cmp722loh07rro001xrj97w86,3
cmp78tyl80g4sqm01ru3fdulg,7_OriginsTrailer,cmp724rld0875o001x76pm5wo,6
cmp78rqcz0f46qm014dgeyyod,7_0-nfs0801,cmp7215tc07hio001fg2p9h9k,14
cmp78qqzz0enmqm01cgrtv445,7_0-nfs0102,cmp7203g9079xo001zqlvh3vc,1
cmp78quc70epeqm01opga1s4w,7_0-nfs0201,cmp721uk007meo001kctqx7go,1
cmp78qvla0eq2qm01nst6n2tl,7_0-nfs0202,cmp71zwos078lo001cncbxyiu,1
cmp78r4t30euwqm01mpxetaxf,7_0-nfs0402,cmp7227hg07oyo001uvw5bqo0,1
