languageId,coreLanguageId,audioLanguageSlug,canonicalEnglishName,canonicalNameLocales,legacyEnglishNameMirror,bcp47,iso3,source,deletedAt,syncedAt,rawDubRows,rawVideos,rawLeafVideos,rawCollectionVideos,rawSeriesVideos,rawVideosWithDeclaredSource,publishedVideosWithDeclaredSource,publishedLeafDeclaredSources,publishedLeafHls,publishedLeafMux,publishedLeafHlsOnly,publishedCollectionDeclaredSources,publishedSeriesDeclaredSources,watchUnrestrictedPublishedLeafDeclared,curatedDeclaredLeafReferences,approvedCuratedDeclaredLeafReferences,curatedEditorialChoicesWithDeclaredLeafSource,approvedEditorialChoicesWithDeclaredLeafSource,uncuratedDeclaredLeafVideos,manifest_pass,manifest_failed,currentWebDisplayLocale,priorCurrentRecommendationStartUnique,priorCurrentRecommendationEligibleIdCeiling,rawLeafInventoryMeaning
cmok1kwfe00fbqsv121iw2fb7,12441,quechua-huanuco-huamalies-northern-dos-de-mayo,"Quechua, Huanuco, Huamalies-Northern Dos De Mayo",en,"Quechua, Huanuco, Huamalies-Northern Dos De Mayo",qvh,qvh,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1kv8q00f2qsv1pt7ydsh1,12421,quechua-lambayeque,"Quechua, Lambayeque",en,"Quechua, Lambayeque",quf,quf,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkv9a30371qsccau6xa93p,26302,quechua-margos-yarowilca-lauricocha,"Quechua, Margos-Yarowilca-Lauricocha",en|qvm,"Quechua, Margos-Yarowilca-Lauricocha",qvm,qvm,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1paax01gxqsv1ponrmnc5,1428,quechua-north-bolivian,"Quechua, North Bolivian",en|qul,"Quechua, North Bolivian",qul,qul,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1kw2600f8qsv12e2i9rix,12428,quechua-north-junin,"Quechua, North Junin",en,"Quechua, North Junin",qvn,qvn,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qf2x01qoqsv1igtrk5v8,144408,quechua-panao-huanuco,"Quechua, Panao Huanuco",en|qxh,"Quechua, Panao Huanuco",qxh,qxh,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkzsc704biqscc55u85jpl,633,quechua-south-bolivian,"Quechua, South Bolivian",en|quh,"Quechua, South Bolivian",quh,quh,core,,2026-09-03T07:00:06.934937+00:00,175,175,154,19,2,154,154,154,154,154,0,0,0,154,93,87,71,67,61,0,0,en,63,152,declared metadata; canonical identity and stream health not guaranteed
cmok1qcft01pzqsv1t62clpxc,144330,quechua-southern-pastaza,"Quechua, Southern Pastaza",en,"Quechua, Southern Pastaza",qup,qup,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkyirg040nqscchsim3zew,5399,quiche-central,"Quiche, Central",en|quc,"Quiche, Central",quc,quc,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,quc,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkyic6040kqscc6w5ydgjt,5398,quiche-joyabaj,"Quiche, Joyabaj",en,"Quiche, Joyabaj",quc,quc,core,,2026-09-03T07:00:06.934937+00:00,151,151,132,17,2,132,132,132,132,132,0,0,0,132,80,75,58,55,52,0,0,quc,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkykmh0414qsccl24pb6u8,5425,quiche-west-central,"Quiche, West Central",en|quc,"Quiche, West Central",quc,quc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,quc,0,0,declared metadata; canonical identity and stream health not guaranteed
cmok1qfwe01qwqsv1fu1sl9rx,144413,quichua-canar-highland,"Quichua, Canar Highland",en,"Quichua, Canar Highland",qxr,qxr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkwtmo03lbqscc34misiia,4481,quichua-highland-chimborazo,"Quichua, Highland, Chimborazo",en|qug,"Quichua, Highland, Chimborazo",qug,qug,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qe9w01qgqsv1la9kye53,144395,quichua-imbabura-highland,"Quichua, Imbabura Highland",en,"Quichua, Imbabura Highland",qvi,qvi,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1suqb02bhqsv1k3uofjei,174473,quichua-pastaza,"Quichua, Pastaza",en|qvz,"Quichua, Pastaza",qvz,qvz,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qfkh01qtqsv15olkkrjl,144409,quichua-salasaca-highland,"Quichua, Salasaca Highland",en,"Quichua, Salasaca Highland",qxl,qxl,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1qdgl01q8qsv120ifpjw3,144390,quichua-tena-lowland,"Quichua, Tena Lowland",en,"Quichua, Tena Lowland",quw,quw,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkzanv047pqscc1v0277tk,5934,rabha,Rabha,en,Rabha,rah,rah,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qjeb01rqqsv1sgu4l2j1,144481,rade,Rade,en,Rade,rad,rad,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkumvn031mqsccd4m16ins,24043,rai-bantawa,"Rai, Bantawa",bap|en,"Rai, Bantawa",bap,bap,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokktzwa02wcqsccoout8a56,23226,rajbangsi-india,"Rajbangsi, India",en,"Rajbangsi, India",rjs,rkt,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkuatm02ymqsccqvtjj7c6,23548,rajbanshi-nepal,"Rajbanshi, Nepal",en,"Rajbanshi, Nepal",rjs-NP,rjs,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1jkzf003oqsv19rcai959,101630,rakhine,Rakhine,en,Rakhine,rki,rki,core,,2026-09-03T07:00:06.934937+00:00,85,85,70,14,1,70,70,70,70,70,0,0,0,70,40,38,40,38,30,0,0,en,37,70,declared metadata; canonical identity and stream health not guaranteed
cmok1jj7h0039qsv155ncjw1o,101511,ralte,Ralte,en,Ralte,ral,ral,core,,2026-09-03T07:00:06.934937+00:00,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,en,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkrili029vqsccrg2ox9d5,19912,rampi,Rampi,en,Rampi,lje,lje,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl1phl04sqqscc7p1hwvvu,8972,rana-tharu,Rana Tharu,en,Rana Tharu,thr,thr,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1jlb4003rqsv1g3f8jx44,101632,rangpuria-bangla,Rangpuria Bangla,en,Rangpuria Bangla,rkt,rkt,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1qjq701rtqsv1kf2ewwkv,144489,rao,Rao,en,Rao,rao,rao,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokku1md02wrqsccu1li66l8,23313,rathawi,Rathawi,en,Rathawi,rtw,rtw,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1p2ey01f1qsv17y9u2umf,142491,ravula,Ravula,en,Ravula,yea,yea,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1kfvb00b9qsv1qf1p8y1z,11329,rawa,Rawa,en,Rawa,rwo,rwo,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkza9b047mqsccmed0bygr,5930,rawang,Rawang,en,Rawang,raw,raw,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1t9bq02ezqsv1k0krbbp1,17769,rejang,Rejang,en,Rejang,rej,rej,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl0dhj04gvqscc5oxp46ny,7238,rendille,Rendille,en,Rendille,rel,rel,core,,2026-09-03T07:00:06.934937+00:00,148,148,130,16,2,130,130,130,130,130,0,0,0,130,80,75,58,55,50,0,0,en,54,130,declared metadata; canonical identity and stream health not guaranteed
cmok1ja3d0013qsv1e59etzdb,10048,reshe,Reshe,en,Reshe,res,res,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1llhz00leqsv10m1clawa,12923,reunion-creole-french,Reunion Creole French,en,Reunion Creole French,rcf,rcf,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkqpns022rqsccp6qiscz4,185334,ribeirinho,Ribeirinho,en,Ribeirinho,por,por,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,pt,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkwsqq03l3qsccr4rozjxg,44748,rigwe,Rigwe,en,Rigwe,iri,iri,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
4a851a44-f930-42a6-92c1-0f27dcfa78eb,1869,rikbaktsa,Rikbaktsa,en,Rikbaktsa,rkb,rkb,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1ru25022wqsv1mjrya7i1,158787,rinconada-bikol,Rinconada Bikol,bto|en,Rinconada Bikol,bto,bto,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkr0i8025eqsccrbjqeibn,19317,roglai-northern,"Roglai, Northern",en,"Roglai, Northern",rog,rog,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkuuz1033kqsccosq5ltrh,24263,rohingya,Rohingya,en,Rohingya,rhg,rhg,core,,2026-09-03T07:00:06.934937+00:00,78,78,63,15,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmokkr55a026kqscculd047xv,1953,romani-balkan,"Romani, Balkan",en|rmn,"Romani, Balkan",rmn,rmn,core,,2026-09-03T07:00:06.934937+00:00,105,105,88,15,2,88,88,88,88,88,0,0,0,88,48,46,36,35,40,0,0,en,34,88,declared metadata; canonical identity and stream health not guaranteed
cmokkp4kg01p8qsccbj2ere33,184455,romani-balkan-romania,"Romani, Balkan-Romania",en|rmn,"Romani, Balkan-Romania",rmn,rmn,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,116,116,116,116,116,0,0,0,116,67,63,57,54,49,0,0,en,53,116,declared metadata; canonical identity and stream health not guaranteed
cmokktf5r02r6qscc36l12ooz,22334,romani-caldarasi,"Romani, Caldarasi",en|rmy,"Romani, Caldarasi",rmy,rmy,core,,2026-09-03T07:00:06.934937+00:00,92,92,76,15,1,76,76,76,76,76,0,0,0,76,48,46,36,35,28,0,0,en,34,76,declared metadata; canonical identity and stream health not guaranteed
cmokkwota03k1qsccbl32skzq,4450,romani-carpathian,"Romani, Carpathian",en|rmc,"Romani, Carpathian",rmc,rmc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksx5102mlqsccsj45n630,21027,romani-kalderash-western,"Romani, Kalderash, Western",en|rmy-kal,"Romani, Kalderash, Western",rmy-kal,rmy,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1kapz009zqsv1q11cme43,1113,romani-sinte,"Romani, Sinte",en|rmo,"Romani, Sinte",rmo,rmo,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkyujz043lqscc370az7vs,5546,romanian,Romanian,en|ro,Romanian,ro,ron,core,,2026-09-03T07:00:06.934937+00:00,386,386,339,31,16,339,339,339,339,339,0,0,0,339,150,141,128,121,189,0,0,ro,0,0,declared metadata; canonical identity and stream health not guaranteed
cmok1lmj200lnqsv1noo64dz5,12961,romanian-sign-language,Romanian Sign Language,en,Romanian Sign Language,rms,rms,core,,2026-09-03T07:00:06.934937+00:00,8,8,1,7,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,en,1,1,declared metadata; canonical identity and stream health not guaranteed
cmok1l6nl00htqsv1eqftlk1h,12602,romblomanon,Romblomanon,en,Romblomanon,rol,rol,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl1me304ryqsccspxrl41s,8520,ronga,Ronga,en,Ronga,rng,rng,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1pooi01kbqsv10t23dj3r,143435,roviana,Roviana,en,Roviana,rug,rug,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1k3ap0083qsv1kzm0grpp,106188,rufumbira,Rufumbira,en,Rufumbira,rw,kin,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,rw,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkx35a03npqscciqwa0ni7,46969,rukuba,Kuce,en,Kuce,ruk,ruk,core,,2026-09-03T07:00:06.934937+00:00,75,75,62,13,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1kniy00d4qsv1f16cuflf,11956,rumu,Rumu,en,Rumu,klq,klq,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksmq702jyqsccvj85kva7,20859,runyankole,Runyankole,en,Runyankole,nyn,nyn,core,,2026-09-03T07:00:06.934937+00:00,82,82,67,14,1,67,67,67,67,67,0,0,0,67,39,38,39,38,28,0,0,en,37,67,declared metadata; canonical identity and stream health not guaranteed
cmokksn1y02k1qscc7uidhb94,20861,runyoro,Runyoro,en|nyo,Runyoro,nyo,nyo,core,,2026-09-03T07:00:06.934937+00:00,82,82,67,14,1,67,67,67,67,67,0,0,0,67,39,38,39,38,28,0,0,en,37,67,declared metadata; canonical identity and stream health not guaranteed
cmok1mn5n00uvqsv14epc4olv,139185,ruruuli-runyala,Ruruuli-Runyala,en,Ruruuli-Runyala,ruc,ruc,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkw6w503fjqsccy6mcuaer,3934,russian,Russian,en|ru,Russian,ru,rus,core,,2026-09-03T07:00:06.934937+00:00,604,599,541,35,23,541,541,541,541,541,0,0,0,541,189,179,164,156,352,0,0,ru,151,515,declared metadata; canonical identity and stream health not guaranteed
cmokkr2f1025vqscc137wf9qp,1944,russian-sign-language,Russian Sign Language,en,Russian Sign Language,rsl,rsl,core,,2026-09-03T07:00:06.934937+00:00,8,8,1,7,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,en,1,1,declared metadata; canonical identity and stream health not guaranteed
cmokkz67g046iqsccbugrrtlw,583,ruund,Ruund,en,Ruund,rnd,rnd,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkqdtd01zxqsccn4h0pyck,185129,ruwila,Ruwila,en,Ruwila,rwl,rwl,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokl23s904w9qscckbjixy85,97071,saa,Sa'a,en,Sa'a,apb,apb,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1puiw01lnqsv14rrzihi4,143610,saafi-saafi,Saafi-Saafi,en,Saafi-Saafi,sav,sav,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,sav,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokl0cdo04gmqscc7zkwueqx,7227,sabaot,Sabaot,en,Sabaot,spy,spy,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1sqe202ahqsv1jvg9crvc,17346,sabu,Sabu,en,Sabu,hvn,hvn,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokksq2s02kwqscced4ft9zp,20902,sadani,Sadani,en,Sadani,sck,sck,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkuet602zlqscc1zsg4otd,23797,sadri-oraon,"Sadri, Oraon",en,"Sadri, Oraon",sdr,sdr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1oysi01e7qsv1mu5figyo,14236,safwa,Safwa,en,Safwa,sbk,sbk,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkphv401sjqscce4bseu4v,184521,saho-eritrea,Saho-Eritrea,en,Saho-Eritrea,ssy,ssy,core,,2026-09-03T07:00:06.934937+00:00,79,79,63,16,0,63,63,63,63,63,0,0,0,63,35,34,35,34,28,0,0,en,33,63,declared metadata; canonical identity and stream health not guaranteed
cmok1skvf0298qsv12lg1qzta,17040,sahu,Sahu,en,Sahu,saj,saj,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkup310326qsccqv7uhrbu,24120,sakalava-analalava,Sakalava Analalava,en,Sakalava Analalava,skg-x-Analalava,skg,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokkupgw0329qscct2wtszvk,24121,sakalava-besalampy,Sakalava Besalampy,en,Sakalava Besalampy,skg,skg,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokkrqns02buqscc4lbg2360,20196,sakata,Sakata,en,Sakata,skt,skt,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkw5om03f8qsccrb6gnz3h,3924,salar,Salar,en,Salar,slr,slr,core,,2026-09-03T07:00:06.934937+00:00,6,6,1,5,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,en,0,1,declared metadata; canonical identity and stream health not guaranteed
cmok1qqob01thqsv1am274v9m,144834,saluan,Saluan,en,Saluan,loe,loe,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkuu63033cqscctn3pkeom,24235,sama-bangingi,"Sama, Bangingi",en,"Sama, Bangingi",sse,sse,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1l4qw00hcqsv1eaxph2gf,12588,sama-central,"Sama, Central",en,"Sama, Central",sml,sml,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmokkpex501rtqsccbv3kfyd5,184509,sama-mum,Sama Mum,en,Sama Mum,ndi,ndi,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmok1l5y900hnqsv100f11v6z,12595,sama-southern,"Sama, Southern",en,"Sama, Southern",ssb,ssb,core,,2026-09-03T07:00:06.934937+00:00,132,132,116,15,1,116,116,116,116,116,0,0,0,116,67,63,57,54,49,0,0,en,53,116,declared metadata; canonical identity and stream health not guaranteed
cmokkurcw032oqsccwkxuqvfe,24156,samarkand-tajik,Samarkand-Tajik,en,Samarkand-Tajik,tg-x-Samarkand,tgk,core,,2026-09-03T07:00:06.934937+00:00,148,148,130,16,2,130,130,130,130,130,0,0,0,130,80,75,58,55,50,0,0,tg,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokksqem02kzqsccxzusqdxf,20905,sambal,Sambal,en,Sambal,xsb,xsb,core,,2026-09-03T07:00:06.934937+00:00,79,79,64,15,0,64,64,64,64,64,0,0,0,64,35,34,35,34,29,0,0,en,33,64,declared metadata; canonical identity and stream health not guaranteed
cmok1m79u00qwqsv1b95vb3q5,138284,sambalpuri,Sambalpuri,en,Sambalpuri,spv,spv,core,,2026-09-03T07:00:06.934937+00:00,161,161,142,16,3,142,142,142,142,142,0,0,0,142,80,75,58,55,62,0,0,en,54,142,declared metadata; canonical identity and stream health not guaranteed
cmokl0d5r04gsqscc6em4yvmk,7237,samburu,Samburu,en,Samburu,saq,saq,core,,2026-09-03T07:00:06.934937+00:00,82,82,67,14,1,67,67,67,67,67,0,0,0,67,39,38,39,38,28,0,0,en,37,67,declared metadata; canonical identity and stream health not guaranteed
cmokl0crw04gpqscczboofvtq,7235,samia,Samia,en,Samia,lsm,lsm,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkrqa802brqsccnbfvgd42,2018,samo,San,en,San,sbd,sbd,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
cmokkxx6w03v7qscc6n0oo3g6,530,samoan,Samoan,en|sm,Samoan,sm,smo,core,,2026-09-03T07:00:06.934937+00:00,105,105,86,19,0,86,86,86,86,86,0,0,0,86,48,46,48,46,38,0,0,sm,0,0,declared metadata; canonical identity and stream health not guaranteed
cmokkphhh01sgqsccgobx3w5i,184519,san-andres-islander-creole,San Andres Islander Creole,en,San Andres Islander Creole,icr,icr,core,,2026-09-03T07:00:06.934937+00:00,76,76,62,14,0,62,62,62,62,62,0,0,0,62,35,34,35,34,27,0,0,en,33,62,declared metadata; canonical identity and stream health not guaranteed
